id_socle_txt,id,type d'objet,famille,type,calque,attributs altitude,attribut matricule,calque_alt,calque_mat,attributs insert,placement,charte,commentaires,sig,pcrs,CategorieThematiquePCRSType,NatureReseauPCRSType,NatureAffleurantPCRSType,reference,CategorieMurPCRSType,SectionPilierPCRSType,longueur_block,date_modif,date_crea,id_nature,image
544,XL_1345,Môle,Ouvrage maritime,Polyligne,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,,QuaiFluvioMaritimePCRS,8,nc,nc,XL_1345,nc,nc,,,19/10/22,XL_1345 - Môle,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XL_1345.jpg
545,XL_1346,Rideau de palplanches,Ouvrage maritime,Polyligne,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,8,nc,nc,XL_1346,nc,nc,,,19/10/22,XL_1346 - Rideau de palplanches,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XL_1346.jpg
546,XL_1347,Bord de quai,Ouvrage maritime,Polyligne,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,,QuaiFluvioMaritimePCRS,8,nc,nc,XL_1347,nc,nc,,,19/10/22,XL_1347 - Bord de quai,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XL_1347.jpg
547,XP_1361,Echelle d'accès,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1361,nc,nc,,,19/10/22,XP_1361 - Echelle d'accès,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1361.jpg
548,XP_1362,Bouée,Ouvrage maritime,Bloc,OUVRA_SCS,,,,,,Surface,Standard topographique régional,,,HabillageSymbolePCRS,,,,XP_1362,,,,,19/10/22,XP_1362 - Bouée,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1362.jpg
549,XP_1363,Galet de guidage,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1363,nc,nc,,,11/02/26,XP_1363 - Galet de guidage,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1363.jpg
550,XP_1364,Grue fixe,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1364,nc,nc,,,11/02/26,XP_1364 - Grue fixe,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1364.jpg
551,XP_1365,Anneau d'amarrage,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1365,nc,nc,,,19/10/22,XP_1365 - Anneau d'amarrage,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1365.jpg
552,XP_1366,Bollard double,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1366,nc,nc,,,11/02/26,XP_1366 - Bollard double,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1366.jpg
553,XP_1367,Bollard croix,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1367,nc,nc,,,11/02/26,XP_1367 - Bollard croix,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1367.jpg
554,XP_1368,Bollard,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1368,nc,nc,,,11/02/26,XP_1368 - Bollard,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1368.jpg
555,XP_1369,Cabestan,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1369,nc,nc,,,11/02/26,XP_1369 - Cabestan,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1369.jpg
556,XP_1370,Défense bois,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1370,nc,nc,,,11/02/26,XP_1370 - Défense bois,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1370.jpg
557,XP_1371,Ancrage défense,Ouvrage maritime,Bloc,OUVRA_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,8,nc,nc,XP_1371,nc,nc,,,11/02/26,XP_1371 - Ancrage défense,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1371.jpg
558,XP_1372,Texte libre,Ouvrage maritime,Bloc,OUVRA_SCI,,,nc,nc,,Information,Standard topographique régional,,pct,HabillageTextePCRS,8,nc,nc,XP_1372,nc,nc,,11/02/26,19/10/22,XP_1372 - Texte libre,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//X_Ouvrage_maritime/XP_1372.jpg
559,YL_2901,Cheminement topo,SIGT,Polyligne,SIGTS_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,1,nc,nc,YL_2901,nc,nc,,,19/10/22,YL_2901 - Cheminement topo,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YL_2901.jpg
560,YL_2902,Courbes de niveau,SIGT,Polyligne,SIGTO_SCS,,,nc,nc,,Surface,Standard topographique régional,,,HabillageLignesPCRS,9,nc,nc,YL_2902,nc,nc,,,19/10/22,YL_2902 - Courbes de niveau,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YL_2902.jpg
561,YP_1521,Point topo,SIGT,Bloc,SIGTO_SCI,ALT,MAT,SIGTA_SCI,SIGTM_SCI,,Information,Standard topographique régional,,pct,PointLevePCRS,1,nc,nc,YP_1521,nc,nc,,,19/10/22,YP_1521 - Point topo,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_1521.jpg
562,YP_2900,"Coordonnées objets référentiels (Spit, Station, Bornes)",SIGT,Bloc,SIGTO_SCI,,MAT,nc,SIGTM_SCI,,Information,Standard topographique régional,,pct,PointLevePCRS,nc,nc,nc,YP_2900,nc,nc,,,22/09/25,"YP_2900 - Coordonnées objets référentiels (Spit, Station, Bornes)",https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2900.jpg
563,YP_2903,Clou d'arpentage,SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,1,nc,nc,YP_2903,nc,nc,,,19/10/22,YP_2903 - Clou d'arpentage,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2903.jpg
564,YP_2904,"Spit, pointe",SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,YP_2904,nc,nc,,,19/10/22,"YP_2904 - Spit, pointe",https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2904.jpg
565,YP_2905,Borne,SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,1,nc,nc,YP_2905,nc,nc,,,19/10/22,YP_2905 - Borne,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2905.jpg
566,YP_2907,Piquet,SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,1,nc,nc,YP_2907,nc,nc,,,19/10/22,YP_2907 - Piquet,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2907.jpg
567,YP_2908,Clou d'arpentage existant,SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,1,nc,nc,YP_2908,nc,nc,,,19/10/22,YP_2908 - Clou d'arpentage existant,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2908.jpg
568,YP_2909,"Spit, pointe existante",SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,YP_2909,nc,nc,,,19/10/22,"YP_2909 - Spit, pointe existante",https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2909.jpg
569,YP_2910,Piquet existant,SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,1,nc,nc,YP_2910,nc,nc,,,19/10/22,YP_2910 - Piquet existant,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2910.jpg
570,YP_2911,Borne OGE,SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,1,nc,nc,YP_2911,nc,nc,,,19/10/22,YP_2911 - Borne OGE,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2911.jpg
571,YP_2912,"Repère NGF(IGN69), IGN, DGFip",SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,99,nc,nc,YP_2912,nc,nc,,,19/10/22,"YP_2912 - Repère NGF(IGN69), IGN, DGFip",https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2912.jpg
572,YP_2913,Borne IGN,SIGT,Bloc,SIGTR_SCS,,,nc,nc,,Surface,Standard topographique régional,,pct,HabillageSymbolePCRS,1,nc,nc,YP_2913,nc,nc,,,19/10/22,YP_2913 - Borne IGN,https://raw.githubusercontent.com/geobretagne/standard-topographique/refs/heads/develop/nomenclature/img//Y_SIGT/YP_2913.jpg
